date,state,death,deathIncrease,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCurrently,negative,negativeIncrease,positive,positiveCasesViral,positiveIncrease,positiveScore,recovered,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
2020-04-09,CT,380.0,103,,,1464.0,0,,,0,9784.0,,2003,0,,0,44202.0,3006,0,44202.0,3006
2020-04-09,DC,32.0,5,,,,0,,,0,1523.0,,83,0,393.0,441,8724.0,441,0,,0
2020-04-09,DE,34.0,2,,,201.0,0,,8683.0,1055,1207.0,,279,0,173.0,1218,13434.0,1218,0,,0
2020-04-09,FL,354.0,45,2268.0,2268.0,,206,,136185.0,8506,15219.0,,1046,0,,6493,143351.0,6493,0,,0
2020-04-09,GA,379.0,17,2159.0,2159.0,,166,,,0,10566.0,,665,0,,0,44828.0,3829,0,44828.0,3829
2020-04-09,GU,4.0,0,,,14.0,0,2.0,593.0,31,128.0,,3,0,33.0,0,721.0,34,0,,0
2020-04-09,HI,5.0,0,42.0,42.0,,0,,15316.0,577,435.0,,25,0,113.0,756,15985.0,756,0,,0
2020-04-09,IA,29.0,2,,,122.0,-193,,13703.0,882,1270.0,1270.0,125,0,476.0,0,14973.0,1007,0,,0
2020-04-09,ID,18.0,3,113.0,113.0,70.0,20,,11299.0,611,1231.0,1231.0,22,0,,0,12531.0,633,633,,0
2020-04-09,IL,528.0,66,,,3680.0,0,1166.0,,0,16422.0,,1344,0,,0,80857.0,5791,0,80857.0,5791
2020-04-09,IN,245.0,42,,,,0,924.0,25782.0,856,6351.0,,408,0,,0,47575.0,3381,0,47575.0,3381
2020-04-09,KS,42.0,4,263.0,263.0,,40,,9669.0,532,1106.0,,60,0,,0,10775.0,592,0,,0
2020-04-09,KY,73.0,8,,,,0,,,0,1346.0,,197,0,,0,21801.0,197,0,21801.0,197
2020-04-09,LA,702.0,50,,,2014.0,0,,68636.0,4260,18283.0,18283.0,1253,0,,0,86919.0,5513,0,,0
2020-04-09,MA,725.0,110,2302.0,2302.0,2302.0,183,,76017.0,5296,18941.0,18941.0,2151,0,,0,121922.0,7775,0,121922.0,7775
2020-04-09,MD,221.0,30,1348.0,1348.0,,138,,35344.0,2411,6185.0,6185.0,656,0,376.0,0,44933.0,3155,0,44933.0,3155
2020-04-09,ME,16.0,2,105.0,105.0,,4,,,0,560.0,560.0,23,0,202.0,0,14430.0,480,0,14430.0,480
2020-04-09,MI,1756.0,156,,,3826.0,0,1628.0,,0,29096.0,28303.0,1032,0,56.0,0,85972.0,4786,0,85972.0,4786
2020-04-09,MN,50.0,11,293.0,293.0,145.0,22,63.0,33682.0,1728,1637.0,1637.0,103,0,625.0,1831,35319.0,1831,0,,0
2020-04-09,MO,77.0,19,,,568.0,0,,34955.0,4172,3539.0,3539.0,212,0,,0,37902.0,2303,0,37902.0,2303
2020-04-09,MP,2.0,0,,,,0,,27.0,0,11.0,11.0,0,0,,0,38.0,0,0,,0
2020-04-09,MS,76.0,9,441.0,441.0,,31,,18632.0,0,2260.0,,257,0,,0,20892.0,257,0,,0
2020-04-09,MT,6.0,0,36.0,36.0,13.0,5,,,0,354.0,,22,0,157.0,0,7860.0,462,0,7860.0,462
2020-04-09,NC,65.0,12,,,398.0,0,,,0,3651.0,,225,0,,0,50561.0,2431,0,50561.0,2431
2020-04-09,ND,5.0,1,34.0,34.0,14.0,0,,8721.0,420,269.0,269.0,18,0,101.0,543,8974.0,543,498,9046.0,550
2020-04-09,NE,14.0,2,,,,0,,8116.0,674,567.0,,48,0,,0,8683.0,667,785,8683.0,667
2020-04-09,NH,21.0,3,124.0,124.0,,6,,9139.0,376,819.0,,31,0,234.0,0,10789.0,901,0,10789.0,901
2020-04-09,NJ,2236.0,267,,,7363.0,0,1523.0,56165.0,3186,51027.0,51027.0,3590,0,,0,107192.0,6776,6776,,0
2020-04-09,NM,19.0,3,,,73.0,0,,,0,865.0,,71,0,217.0,0,23807.0,1874,0,23807.0,1874
2020-04-09,NV,110.0,9,,,282.0,0,,19315.0,1067,2456.0,2456.0,138,0,,1245,25396.0,1245,0,26074.0,1440
2020-04-09,NY,7067.0,799,,,18279.0,0,4925.0,,0,159937.0,,10621,0,,26396,391549.0,26396,0,,0
2020-04-09,OH,213.0,20,1612.0,1612.0,,117,,,0,5512.0,5512.0,364,0,,0,55620.0,3215,0,55620.0,3215
2020-04-09,OK,80.0,1,415.0,415.0,188.0,25,120.0,18595.0,6774,1684.0,,160,0,686.0,0,20279.0,6934,0,,0
2020-04-09,OR,33.0,0,324.0,324.0,156.0,0,61.0,23325.0,1499,1239.0,,58,0,,0,20189.0,2168,0,20189.0,2168
2020-04-09,PA,338.0,29,,,2051.0,0,,87374.0,5075,18228.0,,1989,0,,7404,109148.0,7404,7064,,0
2020-04-09,PR,33.0,9,,,,0,,4703.0,437,683.0,,63,0,,0,5386.0,500,0,,0
2020-04-09,RI,43.0,8,,,160.0,0,45.0,13029.0,1362,2169.0,,279,0,,2010,14538.0,2010,1641,16388.0,1805
2020-04-09,SC,67.0,4,241.0,241.0,,0,,24575.0,2493,2792.0,2792.0,240,0,,0,27367.0,2733,0,26296.0,1662
2020-04-09,SD,6.0,0,27.0,27.0,,1,,6700.0,345,447.0,,54,0,161.0,0,7312.0,498,399,7312.0,498
2020-04-09,TN,94.0,15,505.0,505.0,639.0,56,,,0,4634.0,,272,0,921.0,0,59849.0,3231,0,59849.0,3231
2020-04-09,TX,199.0,22,,,1439.0,0,,,0,10230.0,10230.0,877,0,1101.0,0,156125.0,9648,0,156125.0,9648
2020-04-09,UT,13.0,0,168.0,168.0,,10,,39979.0,2101,1976.0,,130,0,,0,43090.0,2287,2186,43090.0,2287
2020-04-09,VA,109.0,34,563.0,563.0,669.0,0,469.0,,0,4042.0,,397,0,,2310,44020.0,2310,0,,0
2020-04-09,VI,1.0,0,,,,0,,251.0,9,46.0,,1,0,39.0,0,297.0,10,0,,0
2020-04-09,VT,23.0,0,,,33.0,-50,,6975.0,198,631.0,631.0,23,0,15.0,0,8164.0,377,221,8164.0,377
2020-04-09,WA,459.0,16,,,650.0,0,191.0,,0,9440.0,9440.0,413,0,,4491,128808.0,4491,4306,,0
2020-04-09,WI,111.0,12,843.0,843.0,446.0,53,196.0,31424.0,1309,3443.0,2885.0,164,0,,1870,36705.0,1870,0,,0
2020-04-09,WV,5.0,1,,,,0,,,0,523.0,523.0,61,0,,0,11327.0,620,0,11327.0,620
2020-04-09,WY,0.0,0,34.0,34.0,,1,,3920.0,77,320.0,239.0,17,0,94.0,0,5787.0,328,0,5787.0,328
2020-04-08,AK,7.0,1,28.0,28.0,,2,,,0,226.0,,13,0,32.0,0,7068.0,155,0,7068.0,155
2020-04-08,AL,66.0,10,314.0,314.0,308.0,43,,16753.0,3956,2369.0,2369.0,250,0,,0,19122.0,4206,4206,,0
2020-04-08,AR,18.0,2,130.0,130.0,76.0,-18,,13530.0,838,1000.0,1000.0,54,0,208.0,0,14530.0,892,0,14530.0,892
2020-04-08,AS,0.0,0,,,,0,,3.0,0,0.0,0.0,0,0,,0,3.0,0,0,3.0,0
2020-04-08,AZ,80.0,7,906.0,906.0,,53,,31838.0,1038,2726.0,,151,0,,0,45479.0,2420,1189,45479.0,2420
2020-04-08,CA,442.0,68,,,2714.0,0,1154.0,127307.0,11943,16957.0,16957.0,1092,0,,0,144264.0,13035,0,144264.0,13035
2020-04-08,CO,193.0,14,1162.0,1162.0,848.0,83,,23544.0,879,5655.0,,226,0,,1233,31768.0,1233,1105,,0
2020-04-08,CT,277.0,0,,,1308.0,0,,,0,7781.0,,0,0,,0,41196.0,2873,0,41196.0,2873
2020-04-08,DC,27.0,5,,,,0,,,0,1440.0,,229,0,361.0,460,8283.0,460,0,,0
2020-04-08,DE,32.0,4,,,147.0,0,,7628.0,0,928.0,,0,0,144.0,661,12216.0,661,0,,0
2020-04-08,FL,309.0,13,2062.0,2062.0,,63,,127679.0,4264,14173.0,,1006,0,,11510,136858.0,11510,0,,0
2020-04-08,GA,362.0,33,1993.0,1993.0,,219,,,0,9901.0,,1083,0,,0,40999.0,3002,0,40999.0,3002
2020-04-08,GU,4.0,0,,,21.0,0,2.0,562.0,33,125.0,,4,0,31.0,0,687.0,37,0,,0
2020-04-08,HI,5.0,0,42.0,42.0,,16,,14739.0,1584,410.0,,23,0,113.0,830,15229.0,830,0,,0
2020-04-08,IA,27.0,1,193.0,193.0,122.0,0,,12821.0,1151,1145.0,1145.0,97,0,431.0,0,13966.0,1248,0,,0
2020-04-08,ID,15.0,2,93.0,93.0,62.0,10,,10688.0,612,1209.0,1209.0,40,0,,0,11898.0,652,652,,0
2020-04-08,IL,462.0,82,,,3680.0,0,1166.0,,0,15078.0,,1529,0,,0,75066.0,6334,0,75066.0,6334
2020-04-08,IN,203.0,30,,,,0,924.0,24926.0,1669,5943.0,,436,0,,0,44194.0,3016,0,44194.0,3016
2020-04-08,KS,38.0,11,223.0,223.0,,0,,9137.0,523,1046.0,,146,0,,0,10183.0,669,0,,0
2020-04-08,KY,65.0,6,,,,0,,,0,1149.0,,141,0,,0,21604.0,1649,0,21604.0,1649
2020-04-08,LA,652.0,70,,,1983.0,0,,64376.0,6005,17030.0,17030.0,746,0,,0,81406.0,6751,0,,0
2020-04-08,MA,615.0,100,2119.0,2119.0,2119.0,288,,70721.0,4579,16790.0,16790.0,1588,0,,0,114147.0,7958,0,114147.0,7958
2020-04-08,MD,191.0,31,1210.0,1210.0,,104,,32933.0,5677,5529.0,5529.0,1158,0,365.0,0,41778.0,7936,0,41778.0,7936
2020-04-08,ME,14.0,2,101.0,101.0,,2,,,0,537.0,537.0,18,0,187.0,0,13950.0,706,0,13950.0,706
2020-04-08,MI,1600.0,151,,,,0,,,0,28064.0,27334.0,1100,0,56.0,0,81186.0,4053,0,81186.0,4053
2020-04-08,MN,39.0,5,271.0,271.0,135.0,29,64.0,31954.0,1351,1534.0,1534.0,102,0,593.0,1453,33488.0,1453,0,,0
2020-04-08,MO,58.0,5,,,519.0,0,,30783.0,1851,3327.0,3327.0,290,0,,0,35599.0,2744,0,35599.0,2744
2020-04-08,MP,2.0,0,,,,0,,27.0,12,11.0,11.0,3,0,,0,38.0,15,0,,0
2020-04-08,MS,67.0,8,410.0,410.0,,33,,18632.0,0,2003.0,,88,0,,0,20635.0,88,0,,0
2020-04-08,MT,6.0,0,31.0,31.0,,3,,,0,332.0,,13,0,135.0,0,7398.0,413,0,7398.0,413
2020-04-08,NC,53.0,7,,,386.0,0,,,0,3426.0,,205,0,,0,48130.0,913,0,48130.0,913
2020-04-08,ND,4.0,0,34.0,34.0,16.0,1,,8301.0,835,251.0,251.0,14,0,98.0,877,8431.0,877,828,8496.0,884
2020-04-08,NE,12.0,2,,,,0,,7442.0,631,519.0,,72,0,,0,8016.0,561,798,8016.0,561
2020-04-08,NH,18.0,5,118.0,118.0,,10,,8763.0,374,788.0,,41,0,227.0,0,9888.0,431,0,9888.0,431
2020-04-08,NJ,1969.0,338,,,7026.0,0,1617.0,52979.0,2421,47437.0,47437.0,3021,0,,0,100416.0,5442,5442,,0
2020-04-08,NM,16.0,3,,,59.0,0,,,0,794.0,,108,0,201.0,0,21933.0,108,0,21933.0,108
2020-04-08,NV,101.0,10,,,282.0,0,,18248.0,1696,2318.0,2318.0,231,0,,1081,24151.0,1081,0,24634.0,2816
2020-04-08,NY,6268.0,779,,,18079.0,0,4841.0,,0,149316.0,,10453,0,,25095,365153.0,25095,0,,0
2020-04-08,OH,193.0,26,1495.0,1495.0,,141,,,0,5148.0,5148.0,366,0,,0,52405.0,2535,0,52405.0,2535
2020-04-08,OK,79.0,12,390.0,390.0,188.0,14,120.0,11821.0,0,1524.0,,52,0,686.0,0,13345.0,52,0,,0
2020-04-08,OR,33.0,6,324.0,324.0,,66,,21826.0,1157,1181.0,,49,0,,0,18021.0,2291,0,18021.0,2291
2020-04-08,PA,309.0,69,,,1898.0,0,,82299.0,5580,16239.0,,1680,0,,7763,101744.0,7763,7260,,0
2020-04-08,PR,24.0,1,,,,0,,4266.0,300,620.0,,47,0,,0,4886.0,347,0,,0
2020-04-08,RI,35.0,5,,,143.0,0,45.0,11667.0,1572,1890.0,,273,0,,1913,12528.0,1913,1845,14583.0,2013
2020-04-08,SC,63.0,12,241.0,241.0,,0,,22082.0,819,2552.0,2552.0,135,0,,0,24634.0,954,0,24634.0,954
2020-04-08,SD,6.0,0,26.0,26.0,,3,,6355.0,407,393.0,,73,0,146.0,0,6814.0,444,480,6814.0,444
2020-04-08,TN,79.0,7,449.0,449.0,708.0,41,,,0,4362.0,,224,0,592.0,0,56618.0,3744,0,56618.0,3744
2020-04-08,TX,177.0,23,,,1491.0,0,,,0,9353.0,9353.0,1092,0,38.0,0,146477.0,10774,0,146477.0,10774
2020-04-08,UT,13.0,0,158.0,158.0,,10,,37878.0,2276,1846.0,,108,0,,0,40803.0,2493,2399,40803.0,2493
2020-04-08,VA,75.0,12,563.0,563.0,,66,,,0,3645.0,,312,0,,2391,41710.0,2391,0,,0
2020-04-08,VI,1.0,0,,,,0,,242.0,20,45.0,,2,0,39.0,0,287.0,22,0,,0
2020-04-08,VT,23.0,0,50.0,50.0,35.0,5,,6777.0,324,608.0,608.0,33,0,15.0,0,7787.0,393,357,7787.0,393
2020-04-08,WA,443.0,14,,,655.0,0,186.0,,0,9027.0,9027.0,395,0,,5065,124317.0,5065,4804,,0
2020-04-08,WI,99.0,7,790.0,790.0,351.0,45,157.0,30115.0,1603,3279.0,2756.0,215,0,,1778,34835.0,1778,0,,0
2020-04-08,WV,4.0,0,,,,0,,,0,462.0,462.0,50,0,,0,10707.0,849,0,10707.0,849
2020-04-08,WY,0.0,0,33.0,33.0,,0,,3843.0,54,303.0,230.0,87,0,62.0,0,5459.0,279,0,5459.0,279
2020-04-07,AK,6.0,0,26.0,26.0,,1,,,0,213.0,,22,0,29.0,0,6913.0,30,0,6913.0,30
2020-04-07,AL,56.0,6,271.0,271.0,302.0,31,,12797.0,0,2119.0,2119.0,151,0,,0,14916.0,151,151,,0
2020-04-07,AR,16.0,0,148.0,148.0,74.0,11,,12692.0,722,946.0,946.0,71,0,142.0,0,13638.0,793,0,13638.0,793
2020-04-07,AS,0.0,0,,,,0,,3.0,0,0.0,0.0,0,0,,0,3.0,0,0,3.0,0
2020-04-07,AZ,73.0,8,853.0,853.0,,34,,30800.0,722,2575.0,,119,0,,0,43059.0,3664,841,43059.0,3664
2020-04-07,CA,374.0,31,,,2611.0,0,1108.0,115364.0,12269,15865.0,15865.0,1529,0,,0,131229.0,13798,0,131229.0,13798
2020-04-07,CO,179.0,29,1079.0,1079.0,833.0,85,,22665.0,962,5429.0,,257,0,,1634,30535.0,1634,1219,,0
2020-04-07,CT,277.0,71,,,1308.0,0,,,0,7781.0,,875,0,,0,38323.0,2790,0,38323.0,2790
2020-04-07,DC,22.0,-2,,,,0,,,0,1211.0,,114,0,318.0,370,7823.0,370,0,,0
2020-04-07,DE,28.0,4,,,147.0,0,,7628.0,1307,928.0,,255,0,144.0,861,11555.0,861,0,,0
2020-04-07,FL,296.0,60,1999.0,1999.0,,317,,123415.0,13465,13167.0,,1159,0,,11063,125348.0,11063,0,,0
2020-04-07,GA,329.0,100,1774.0,1774.0,,442,,,0,8818.0,,1504,0,,0,37997.0,6647,0,37997.0,6647
2020-04-07,GU,4.0,0,,,21.0,0,2.0,529.0,24,121.0,,8,0,27.0,0,650.0,32,0,,0
2020-04-07,HI,5.0,1,26.0,26.0,,5,,13155.0,0,387.0,,16,0,89.0,701,14399.0,701,0,,0
2020-04-07,IA,26.0,1,193.0,193.0,104.0,14,,11670.0,1017,1048.0,1048.0,102,0,341.0,0,12718.0,1119,0,,0
2020-04-07,ID,13.0,3,83.0,83.0,67.0,6,,10076.0,182,1169.0,1169.0,69,0,,0,11246.0,251,251,,0
2020-04-07,IL,380.0,73,,,3680.0,0,1166.0,,0,13549.0,,1287,0,,0,68732.0,5790,0,68732.0,5790
2020-04-07,IN,173.0,34,,,,0,924.0,23257.0,2010,5507.0,,563,0,,0,41178.0,2697,0,41178.0,2697
2020-04-07,KS,27.0,2,223.0,223.0,,25,,8614.0,375,900.0,,55,0,,0,9514.0,430,0,,0
2020-04-07,KY,59.0,14,,,,0,,,0,1008.0,,53,0,,0,19955.0,1188,0,19955.0,1188
2020-04-07,LA,582.0,70,,,1996.0,0,,58371.0,4072,16284.0,16284.0,1417,0,,0,74655.0,5489,0,,0
2020-04-07,MA,515.0,67,1831.0,1831.0,1831.0,164,,66142.0,3550,15202.0,15202.0,1365,0,,0,106189.0,7622,0,106189.0,7622
2020-04-07,MD,160.0,22,1106.0,1106.0,,47,,27256.0,1684,4371.0,4371.0,326,0,288.0,0,33842.0,1404,0,33842.0,1404
2020-04-07,ME,12.0,2,99.0,99.0,,7,,,0,519.0,519.0,20,0,176.0,0,13244.0,951,0,13244.0,951
2020-04-07,MI,1449.0,158,,,,0,,,0,26964.0,26290.0,1179,0,56.0,0,77133.0,4852,0,77133.0,4852
2020-04-07,MN,34.0,4,242.0,242.0,120.0,19,64.0,30603.0,1448,1432.0,1432.0,102,0,515.0,1550,32035.0,1550,0,,0
2020-04-07,MO,53.0,14,,,508.0,0,,28932.0,1819,3037.0,3037.0,315,0,,0,32855.0,901,0,32855.0,901
2020-04-07,MP,2.0,1,,,,0,,15.0,2,8.0,8.0,0,0,,0,23.0,2,0,,0
2020-04-07,MS,59.0,8,377.0,377.0,,-98,,18632.0,0,1915.0,,177,0,,0,20547.0,177,0,,0
2020-04-07,MT,6.0,0,28.0,28.0,,4,,,0,319.0,,20,0,,0,6985.0,196,0,6985.0,196
2020-04-07,NC,46.0,13,,,354.0,0,,,0,3221.0,,351,0,,0,47217.0,852,0,47217.0,852
2020-04-07,ND,4.0,1,33.0,33.0,18.0,1,,7466.0,478,237.0,237.0,12,0,82.0,437,7554.0,437,416,7612.0,443
2020-04-07,NE,10.0,2,,,,0,,6811.0,433,447.0,,38,0,,0,7455.0,1083,473,7455.0,1083
2020-04-07,NH,13.0,4,108.0,108.0,,5,,8389.0,370,747.0,,32,0,211.0,0,9457.0,0,0,9457.0,0
2020-04-07,NJ,1631.0,297,,,7017.0,0,1651.0,50558.0,2616,44416.0,44416.0,3326,0,,0,94974.0,5942,5942,,0
2020-04-07,NM,13.0,1,,,51.0,0,,,0,686.0,,62,0,171.0,0,21825.0,2689,0,21825.0,2689
2020-04-07,NV,91.0,12,,,282.0,0,,16552.0,876,2087.0,2087.0,134,0,,1328,23070.0,1328,0,21818.0,1062
2020-04-07,NY,5489.0,731,,,17493.0,0,4539.0,,0,138863.0,,8174,0,,19247,340058.0,19247,0,,0
2020-04-07,OH,167.0,25,1354.0,1354.0,,140,,,0,4782.0,4782.0,332,0,,0,49870.0,3216,0,49870.0,3216
2020-04-07,OK,67.0,16,376.0,376.0,186.0,36,137.0,11821.0,10399,1472.0,,145,0,612.0,0,13293.0,10544,0,,0
2020-04-07,OR,27.0,0,258.0,258.0,,0,,20669.0,1113,1132.0,,64,0,,0,15730.0,1524,0,15730.0,1524
2020-04-07,PA,240.0,78,,,1665.0,-1145,,76719.0,5845,14559.0,,1579,0,,7606,93981.0,7606,7424,,0
2020-04-07,PR,23.0,2,,,,0,,3966.0,534,573.0,,60,0,,0,4539.0,594,0,,0
2020-04-07,RI,30.0,3,,,123.0,0,40.0,10095.0,1486,1617.0,,261,0,,1924,10615.0,1924,1747,12570.0,1916
2020-04-07,SC,51.0,7,241.0,241.0,,0,,21263.0,4336,2417.0,2417.0,368,0,,0,23680.0,4704,0,23680.0,2296
2020-04-07,SD,6.0,2,23.0,23.0,,0,,5948.0,216,320.0,,32,0,98.0,0,6370.0,356,248,6370.0,356
2020-04-07,TN,72.0,7,408.0,408.0,802.0,56,,,0,4138.0,,336,0,466.0,0,52874.0,5524,0,52874.0,5524
2020-04-07,TX,154.0,14,,,1252.0,0,,,0,8261.0,8261.0,988,0,38.0,0,135703.0,10135,0,135703.0,10135
2020-04-07,UT,13.0,0,148.0,148.0,,10,,35602.0,2202,1738.0,,63,0,,0,38310.0,2395,2310,38310.0,2395
2020-04-07,VA,63.0,9,497.0,497.0,,66,,,0,3333.0,,455,0,,2962,39319.0,2962,0,,0
2020-04-07,VI,1.0,0,,,,0,,222.0,0,43.0,,0,0,36.0,0,265.0,0,0,,0
2020-04-07,VT,23.0,0,45.0,45.0,29.0,0,,6453.0,469,575.0,575.0,32,0,15.0,0,7394.0,512,501,7394.0,512
2020-04-07,WA,429.0,22,,,641.0,0,190.0,,0,8632.0,8632.0,171,0,,5476,119252.0,5476,5229,,0
2020-04-07,WI,92.0,15,745.0,745.0,334.0,77,157.0,28512.0,1938,3064.0,2578.0,198,0,,1420,33057.0,1420,0,,0
2020-04-07,WV,4.0,0,,,,0,,,0,412.0,412.0,67,0,,0,9858.0,1766,0,9858.0,1766
2020-04-07,WY,0.0,0,33.0,33.0,,10,,3789.0,70,216.0,216.0,6,0,62.0,0,5180.0,367,0,5180.0,367
2020-04-06,AK,6.0,0,25.0,25.0,,4,,,0,191.0,,6,0,,0,6883.0,599,0,6883.0,599
2020-04-06,AL,50.0,5,240.0,240.0,297.0,9,,12797.0,1515,1968.0,1968.0,172,0,,0,14765.0,1687,1687,,0
2020-04-06,AR,16.0,0,137.0,137.0,74.0,7,,11970.0,1558,875.0,875.0,45,0,102.0,0,12845.0,1603,0,12845.0,1603
2020-04-06,AS,0.0,0,,,,0,,3.0,0,0.0,0.0,0,0,,0,3.0,0,0,3.0,0
2020-04-06,AZ,65.0,1,819.0,819.0,,59,,30078.0,4937,2456.0,,187,0,,0,39395.0,948,5124,39395.0,948
2020-04-06,CA,343.0,24,,,2509.0,0,1085.0,103095.0,0,14336.0,14336.0,898,0,,0,117431.0,898,0,117431.0,898
2020-04-06,CO,150.0,10,994.0,994.0,786.0,70,,21703.0,880,5172.0,,222,0,,1202,28901.0,1202,1102,,0
2020-04-06,CT,206.0,17,,,1221.0,0,,,0,6906.0,,1231,0,,0,35533.0,1157,0,35533.0,1157
2020-04-06,DC,24.0,2,,,,0,,,0,1097.0,,99,0,287.0,619,7453.0,619,0,,0
2020-04-06,DE,24.0,5,,,101.0,0,,6321.0,0,673.0,,0,0,71.0,1247,10694.0,1247,0,,0
2020-04-06,FL,236.0,18,1682.0,1682.0,,110,,109950.0,8697,12008.0,,763,0,,7018,114285.0,7018,0,,0
2020-04-06,GA,229.0,18,1332.0,1332.0,,49,,,0,7314.0,,667,0,,0,31350.0,3409,0,31350.0,3409
2020-04-06,GU,4.0,0,,,21.0,0,2.0,505.0,12,113.0,,1,0,25.0,0,618.0,13,0,,0
2020-04-06,HI,4.0,0,21.0,21.0,,2,,13155.0,551,371.0,,20,0,85.0,450,13698.0,450,0,,0
2020-04-06,IA,25.0,3,179.0,179.0,99.0,14,,10653.0,680,946.0,946.0,78,0,284.0,0,11599.0,758,0,,0
2020-04-06,ID,10.0,0,77.0,77.0,62.0,11,,9894.0,710,1100.0,1100.0,24,0,,0,10995.0,734,734,,0
2020-04-06,IL,307.0,33,,,,0,,,0,12262.0,,1006,0,,0,62942.0,3959,0,62942.0,3959
2020-04-06,IN,139.0,12,,,,0,924.0,21247.0,3006,4944.0,,533,0,,0,38481.0,1231,0,38481.0,1231
2020-04-06,KS,25.0,3,198.0,198.0,,15,,8239.0,763,845.0,,98,0,,0,9084.0,861,0,,0
2020-04-06,KY,45.0,5,,,,0,,,0,955.0,,38,0,,0,18767.0,2104,0,18767.0,2104
2020-04-06,LA,512.0,35,,,1981.0,0,,54299.0,6984,14867.0,14867.0,1857,0,,0,69166.0,8841,0,,0
2020-04-06,MA,448.0,78,1667.0,1667.0,1667.0,35,,62592.0,3155,13837.0,13837.0,1337,0,,0,98567.0,7580,0,98567.0,7580
2020-04-06,MD,138.0,16,1059.0,1059.0,,123,,25572.0,844,4045.0,4045.0,436,0,184.0,0,32438.0,2633,0,32438.0,2633
2020-04-06,ME,10.0,0,92.0,92.0,,6,,,0,499.0,499.0,29,0,158.0,0,12293.0,494,0,12293.0,494
2020-04-06,MI,1291.0,141,,,,0,,,0,25785.0,25186.0,1327,0,56.0,0,72281.0,5226,0,72281.0,5226
2020-04-06,MN,30.0,1,223.0,223.0,115.0,21,57.0,29155.0,1065,1330.0,1330.0,113,0,440.0,1178,30485.0,1178,0,,0
2020-04-06,MO,39.0,5,,,439.0,0,,27113.0,2231,2722.0,2722.0,355,0,,0,31954.0,1103,0,31954.0,1103
2020-04-06,MP,1.0,0,,,,0,,13.0,0,8.0,8.0,0,0,,0,21.0,0,0,,0
2020-04-06,MS,51.0,8,475.0,475.0,,0,,18632.0,13052,1738.0,,100,0,,0,20370.0,13152,0,,0
2020-04-06,MT,6.0,0,24.0,24.0,,0,,,0,299.0,,13,0,,0,6789.0,186,0,6789.0,186
2020-04-06,NC,33.0,2,,,270.0,0,,,0,2870.0,,285,0,,0,46365.0,1343,0,46365.0,1343
2020-04-06,ND,3.0,0,32.0,32.0,19.0,1,,6988.0,408,225.0,225.0,18,0,74.0,357,7117.0,357,339,7169.0,362
2020-04-06,NE,8.0,0,,,,0,,6378.0,820,409.0,,46,0,,0,6372.0,423,863,6372.0,423
2020-04-06,NH,9.0,0,103.0,103.0,,11,,8019.0,318,715.0,,46,0,151.0,0,9457.0,360,0,9457.0,360
2020-04-06,NJ,1334.0,150,,,6390.0,0,,47942.0,3281,41090.0,41090.0,3585,0,,0,89032.0,6866,6866,,0
2020-04-06,NM,12.0,0,,,48.0,0,,,0,624.0,,81,0,133.0,0,19136.0,2308,0,19136.0,2308
2020-04-06,NV,79.0,3,,,,0,,15676.0,681,1953.0,1953.0,117,0,,536,21742.0,536,0,20756.0,848
2020-04-06,NY,4758.0,599,,,16837.0,0,4504.0,,0,130689.0,,8658,0,,18531,320811.0,18531,0,,0
2020-04-06,OH,142.0,23,1214.0,1214.0,,110,,,0,4450.0,4450.0,407,0,,0,46654.0,2994,0,46654.0,2994
2020-04-06,OK,51.0,5,340.0,340.0,161.0,10,143.0,1422.0,21,1327.0,,75,0,522.0,0,2749.0,96,0,,0
2020-04-06,OR,27.0,1,258.0,258.0,,19,,19556.0,3021,1068.0,,69,0,,0,14206.0,1884,0,14206.0,1884
2020-04-06,PA,162.0,12,1145.0,1145.0,,73,,70874.0,4613,12980.0,,1470,0,,6436,86375.0,6436,6083,,0
2020-04-06,PR,21.0,1,,,,0,,3432.0,359,513.0,,38,0,,0,3945.0,397,0,,0
2020-04-06,RI,27.0,2,,,109.0,0,37.0,8609.0,1577,1356.0,,206,0,,1343,8691.0,1343,1783,10654.0,1925
2020-04-06,SC,44.0,0,241.0,241.0,,0,,16927.0,0,2049.0,2049.0,0,0,,0,18976.0,0,0,21384.0,2408
2020-04-06,SD,4.0,2,23.0,23.0,,1,,5732.0,379,288.0,,48,0,91.0,0,6014.0,435,427,6014.0,435
2020-04-06,TN,65.0,21,352.0,352.0,834.0,24,,,0,3802.0,,169,0,356.0,0,47350.0,2050,0,47350.0,2050
2020-04-06,TX,140.0,13,,,1153.0,0,,,0,7273.0,7273.0,480,0,38.0,0,125568.0,6702,0,125568.0,6702
2020-04-06,UT,13.0,5,138.0,138.0,,14,,33400.0,1304,1675.0,,70,0,,0,35915.0,1438,1373,35915.0,1438
2020-04-06,VA,54.0,3,431.0,431.0,,41,,,0,2878.0,,241,0,,3809,36357.0,3809,0,,0
2020-04-06,VI,1.0,0,,,,0,,222.0,16,43.0,,1,0,36.0,0,265.0,17,0,,0
2020-04-06,VT,23.0,1,45.0,45.0,28.0,0,,5984.0,324,543.0,543.0,31,0,15.0,0,6882.0,389,355,6882.0,389
